player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,transfers_window,player_firstname,player_lastname,player_age,player_birth_date,player_birth_place,player_birth_country,player_nationality,player_height,player_weight,player_injured,player_photo,statistics_team_id,statistics_team_name,statistics_team_logo,statistics_league_id,statistics_league_name,statistics_league_country,statistics_league_logo,statistics_league_flag,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_number,statistics_games_position,statistics_games_rating,statistics_games_captain,statistics_substitutes_in,statistics_substitutes_out,statistics_substitutes_bench,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved,performance_metric,transfer_type
47310,Illarramendi,2015-08-26,15.0,548,Real Sociedad,541.0,Real Madrid,2015,Summer,Asier,Illarramendi Andonegi,33,1990-03-08,Mutriku,Spain,Spain,179.0,75.0,0,https://media-1.api-sports.io/football/players/47310.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,33.0,32.0,2847.0,NULL,Midfielder,7.30606,0,1.0,3.0,1.0,18.0,7.0,1.0,0.0,1.0,NULL,1495.0,30.0,66.0,103.0,6.0,114.0,419.0,249.0,34.0,25.0,NULL,65.0,44.0,15.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.4688340721968807,Spanish
739,Reguilón,2018-07-01,NULL,541,Real Madrid,5280.0,UD Logronés,2018,Summer,Sergio,Reguilón Rodríguez,27,1996-12-16,Madrid,Spain,Spain,178.0,68.0,0,https://media-3.api-sports.io/football/players/739.png,541,Real Madrid,https://media-3.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2018,14.0,13.0,1121.0,NULL,Defender,7.057142,0,1.0,3.0,11.0,6.0,0.0,0.0,NULL,2.0,NULL,572.0,17.0,85.0,14.0,3.0,20.0,141.0,78.0,22.0,11.0,NULL,29.0,24.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2990849999493367,Spanish
753,Marcos Llorente,2017-07-01,NULL,541,Real Madrid,542.0,Alaves,2017,Summer,Marcos,Llorente Moreno,28,1995-01-30,Madrid,Spain,Spain,184.0,74.0,0,https://media-1.api-sports.io/football/players/753.png,541,Real Madrid,https://media-3.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2017,13.0,5.0,540.0,NULL,Midfielder,6.825,0,8.0,2.0,18.0,6.0,0.0,0.0,NULL,NULL,NULL,402.0,3.0,93.0,1.0,0.0,5.0,62.0,33.0,9.0,7.0,NULL,4.0,6.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.23587415806067846,Spanish
47472,Borja Mayoral,2022-08-01,10.0,546,Getafe,541.0,Real Madrid,2022,Summer,Borja,Mayoral Moya,26,1997-04-05,Parla,Spain,Spain,182.0,74.0,0,https://media-1.api-sports.io/football/players/47472.png,546,Getafe,https://media-1.api-sports.io/football/teams/546.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,35.0,33.0,2775.0,NULL,Attacker,6.657575,0,2.0,19.0,5.0,38.0,19.0,8.0,0.0,2.0,NULL,710.0,22.0,16.0,9.0,NULL,3.0,316.0,105.0,58.0,23.0,NULL,38.0,16.0,4.0,0.0,0.0,NULL,NULL,0.0,2.0,NULL,0.32566929868448297,Spanish
47472,Borja Mayoral,2017-07-01,NULL,541,Real Madrid,161.0,VfL Wolfsburg,2017,Summer,Borja,Mayoral Moya,26,1997-04-05,Parla,Spain,Spain,182.0,74.0,0,https://media-3.api-sports.io/football/players/47472.png,541,Real Madrid,https://media-2.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2017,14.0,3.0,336.0,NULL,Attacker,6.9,0,11.0,2.0,21.0,15.0,12.0,3.0,NULL,1.0,NULL,99.0,2.0,84.0,3.0,0.0,0.0,41.0,22.0,9.0,7.0,NULL,5.0,4.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2625783536803027,Foreign
740,Javier Sánchez,2020-08-01,NULL,720,Valladolid,541.0,Real Madrid,2020,Summer,Javier,Sánchez de Felipe,26,1997-03-14,Getafe,Spain,Spain,186.0,71.0,0,https://media-2.api-sports.io/football/players/740.png,720,Valladolid,https://media-2.api-sports.io/football/teams/720.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2020,16.0,11.0,920.0,NULL,Defender,6.664285,0,5.0,5.0,11.0,3.0,NULL,0.0,0.0,NULL,NULL,368.0,4.0,20.0,15.0,7.0,15.0,62.0,33.0,3.0,3.0,NULL,2.0,6.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.25104199060239657,Spanish
517,J. Rodríguez,2019-07-01,NULL,541,Real Madrid,157.0,Bayern Munich,2019,Summer,James David,Rodríguez Rubio,32,1991-07-12,Cúcuta,Colombia,Colombia,180.0,75.0,0,https://media-1.api-sports.io/football/players/517.png,541,Real Madrid,https://media-2.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2019,8.0,5.0,419.0,NULL,Midfielder,7.35,0,3.0,3.0,13.0,9.0,1.0,1.0,NULL,1.0,NULL,223.0,14.0,82.0,14.0,0.0,2.0,11.0,9.0,1.0,1.0,NULL,8.0,5.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2887110301598513,Foreign
517,J. Rodríguez,2019-07-01,NULL,541,Real Madrid,157.0,Bayern Munich,2019,Summer,James David,Rodríguez Rubio,32,1991-07-12,Cúcuta,Colombia,Colombia,180.0,75.0,0,https://media-3.api-sports.io/football/players/517.png,541,Real Madrid,https://media-2.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2019,8.0,5.0,419.0,NULL,Midfielder,7.35,0,3.0,3.0,13.0,9.0,1.0,1.0,NULL,1.0,NULL,223.0,14.0,82.0,14.0,0.0,2.0,11.0,9.0,1.0,1.0,NULL,8.0,5.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2887110301598513,Foreign
748,Dani Ceballos,2021-07-01,NULL,541,Real Madrid,42.0,Arsenal,2021,Summer,Daniel,Ceballos Fernández,27,1996-08-07,Sevilla,Spain,Spain,179.0,70.0,0,https://media-3.api-sports.io/football/players/748.png,541,Real Madrid,https://media-1.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,11.0,2.0,267.0,NULL,Midfielder,6.74,0,9.0,1.0,15.0,6.0,4.0,0.0,0.0,NULL,NULL,260.0,3.0,26.0,7.0,2.0,4.0,33.0,19.0,11.0,5.0,NULL,7.0,3.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.23697628320825817,Foreign
748,Dani Ceballos,2017-07-14,16.5,541,Real Madrid,543.0,Real Betis,2017,Summer,Daniel,Ceballos Fernández,27,1996-08-07,Sevilla,Spain,Spain,179.0,70.0,0,https://media-1.api-sports.io/football/players/748.png,541,Real Madrid,https://media-3.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,12.0,4.0,396.0,NULL,Midfielder,6.9,0,8.0,3.0,19.0,7.0,4.0,2.0,NULL,NULL,NULL,350.0,4.0,88.0,1.0,0.0,5.0,67.0,35.0,20.0,11.0,NULL,15.0,7.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.25256706160890435,Spanish
162058,Víctor Chust,2022-07-06,NULL,724,Cadiz,541.0,Real Madrid,2022,Summer,Víctor,Chust García,23,2000-03-05,Valencia,Spain,Spain,182.0,77.0,0,https://media-3.api-sports.io/football/players/162058.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,14.0,10.0,963.0,NULL,Defender,6.7,0,4.0,2.0,8.0,2.0,2.0,1.0,0.0,NULL,NULL,434.0,1.0,25.0,9.0,3.0,11.0,64.0,30.0,3.0,1.0,NULL,4.0,11.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.24723826398489065,Spanish
751,Jaume Grau,2019-01-01,NULL,541,Real Madrid,5271.0,Navalcarnero,2018,Winter,Jaume,Grau Ciscar,26,1997-05-05,NULL,Spain,Spain,182.0,67.0,0,https://media-1.api-sports.io/football/players/751.png,541,Real Madrid,https://media-3.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
46711,Aleix Febas,2019-07-12,0.0,798,Mallorca,541.0,Real Madrid,2019,Summer,Aleix,Febas Pérez,27,1996-02-02,Lleida,Spain,Spain,171.0,61.0,0,https://media-3.api-sports.io/football/players/46711.png,798,Mallorca,https://media-1.api-sports.io/football/teams/798.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,29.0,22.0,1700.0,NULL,Midfielder,6.734482,0,7.0,17.0,16.0,8.0,4.0,0.0,NULL,3.0,NULL,573.0,22.0,83.0,34.0,0.0,17.0,39.0,27.0,60.0,40.0,NULL,48.0,19.0,4.0,0.0,0.0,1.0,NULL,0.0,0.0,NULL,0.31580380341615893,Spanish
32862,T. Kubo,2022-07-19,6.5,548,Real Sociedad,541.0,Real Madrid,2022,Summer,Takefusa,Kubo,22,2001-06-04,Kawasaki,Japan,Japan,173.0,64.0,0,https://media-1.api-sports.io/football/players/32862.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,35.0,29.0,2452.0,NULL,Midfielder,7.051428,0,6.0,22.0,8.0,57.0,30.0,9.0,0.0,4.0,NULL,786.0,39.0,17.0,44.0,1.0,9.0,328.0,156.0,99.0,48.0,NULL,48.0,35.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.41426282316370344,Spanish
618,Danilo,2015-07-01,31.5,541,Real Madrid,212.0,FC Porto,2015,Summer,Danilo Luiz,da Silva,32,1991-07-15,Bicas,Brazil,Brazil,184.0,78.0,0,https://media-2.api-sports.io/football/players/618.png,541,Real Madrid,https://media-3.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,24.0,23.0,2044.0,NULL,Defender,7.1875,0,1.0,3.0,7.0,17.0,6.0,2.0,0.0,5.0,NULL,1108.0,19.0,75.0,70.0,3.0,55.0,212.0,133.0,20.0,15.0,NULL,19.0,36.0,6.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.4171426597307408,Foreign
747,Casemiro,2015-07-01,NULL,541,Real Madrid,212.0,FC Porto,2015,Summer,Carlos Henrique,Casimiro,31,1992-02-23,Sao José dos Campos,Brazil,Brazil,185.0,84.0,0,https://media-1.api-sports.io/football/players/747.png,541,Real Madrid,https://media-1.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2015,23.0,17.0,1526.0,NULL,Midfielder,7.309523,0,6.0,4.0,19.0,17.0,3.0,1.0,0.0,3.0,NULL,950.0,7.0,67.0,71.0,10.0,45.0,259.0,159.0,12.0,9.0,NULL,36.0,38.0,7.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3767577718024302,Foreign
2291,M. Kovačić,2015-08-19,35.0,541,Real Madrid,505.0,Inter,2015,Summer,Mateo,Kovačić,29,1994-05-06,Linz,Austria,Croatia,177.0,78.0,0,https://media-1.api-sports.io/football/players/2291.png,541,Real Madrid,https://media-3.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,25.0,8.0,1027.0,NULL,Midfielder,6.78,0,17.0,5.0,27.0,10.0,3.0,0.0,0.0,2.0,NULL,709.0,18.0,66.0,37.0,2.0,14.0,128.0,73.0,30.0,20.0,NULL,14.0,16.0,4.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,0.30429164913804413,Foreign
59,Álvaro Morata,2016-07-01,30.0,541,Real Madrid,496.0,Juventus,2016,Summer,Álvaro Borja,Morata Martín,31,1992-10-23,Madrid,Spain,Spain,190.0,84.0,0,https://media-3.api-sports.io/football/players/59.png,541,Real Madrid,https://media-2.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,26.0,14.0,1330.0,NULL,Attacker,7.153846,0,12.0,9.0,20.0,55.0,30.0,15.0,NULL,4.0,NULL,282.0,18.0,76.0,NULL,NULL,3.0,205.0,94.0,39.0,22.0,NULL,34.0,31.0,8.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.39278994763857733,Foreign
37127,M. Odegaard,2021-07-01,NULL,541,Real Madrid,42.0,Arsenal,2021,Summer,Martin,Odegaard,25,1998-12-17,Drammen,Norway,Norway,178.0,68.0,0,https://media-2.api-sports.io/football/players/37127.png,541,Real Madrid,https://media-1.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Foreign
37127,M. Odegaard,2020-08-12,NULL,541,Real Madrid,548.0,Real Sociedad,2020,Summer,Martin,Odegaard,25,1998-12-17,Drammen,Norway,Norway,178.0,68.0,0,https://media-2.api-sports.io/football/players/37127.png,541,Real Madrid,https://media-1.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2020,7.0,3.0,233.0,NULL,Midfielder,6.766666,0,4.0,3.0,10.0,NULL,NULL,0.0,0.0,NULL,NULL,162.0,5.0,20.0,1.0,NULL,1.0,9.0,3.0,1.0,1.0,NULL,1.0,1.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.23292275684475747,Spanish
19533,Jota Peleteiro,2020-10-04,0.0,542,Alaves,66.0,Aston Villa,2020,Other,José Ignacio,Peleteiro Ramallo,30,1991-06-16,Vigo,Spain,Spain,180.0,70.0,0,https://media-2.api-sports.io/football/players/19533.png,542,Alaves,https://media-3.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2020,23.0,18.0,1406.0,NULL,Midfielder,6.523809,0,5.0,12.0,12.0,6.0,2.0,0.0,0.0,2.0,NULL,456.0,17.0,16.0,18.0,NULL,9.0,128.0,43.0,36.0,17.0,NULL,4.0,18.0,4.0,1.0,0.0,NULL,NULL,0.0,0.0,NULL,0.27539092736636406,Foreign
163060,Adrián,2022-01-08,0.0,542,Alaves,722.0,Albacete,2021,Winter,Adrián,Rodríguez Giménez,23,2000-12-12,Palma de Mallorca,Spain,Argentina,195.0,82.0,0,https://media-3.api-sports.io/football/players/163060.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,NULL,Goalkeeper,NULL,0,0.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,0.0,0.0,Spanish
46933,Luis Rioja,2019-07-01,2.0,542,Alaves,723.0,Almeria,2019,Summer,Luis Jesús,Rioja González,30,1993-10-16,Las Cabezas de San Juan,Spain,Spain,175.0,68.0,0,https://media-3.api-sports.io/football/players/46933.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2019,28.0,19.0,1641.0,NULL,Attacker,6.522222,0,9.0,15.0,13.0,8.0,2.0,0.0,NULL,NULL,NULL,271.0,15.0,75.0,13.0,0.0,16.0,54.0,23.0,48.0,24.0,NULL,15.0,20.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.25818938012367293,Spanish
44423,Alexis Ruano Delgado,2016-07-29,0.4,542,Alaves,549.0,Besiktas,2016,Summer,Alexis,Ruano Delgado,35,1985-08-04,Málaga,Spain,Spain,182.0,75.0,0,https://media-2.api-sports.io/football/players/44423.png,542,Alaves,https://media-3.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,24.0,19.0,1815.0,NULL,Defender,6.695652,0,5.0,0.0,10.0,7.0,2.0,2.0,NULL,1.0,NULL,643.0,1.0,75.0,NULL,NULL,33.0,116.0,63.0,3.0,3.0,NULL,8.0,18.0,11.0,1.0,0.0,NULL,1.0,0.0,0.0,NULL,0.2729873641542865,Foreign
89980,Manuel Fernández Muníz,2015-08-24,0.0,544,Deportivo La Coruna,542.0,Alaves,2015,Summer,Manuel,Fernández Muníz,31,1986-05-09,Gijón,Spain,Spain,182.0,77.0,0,https://media-2.api-sports.io/football/players/89980.png,544,Deportivo La Coruna,https://media-1.api-sports.io/football/teams/544.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,8.0,7.0,682.0,NULL,Goalkeeper,NULL,0,1.0,0.0,23.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
183859,Pepe Blanco,2020-09-12,0.0,542,Alaves,9663.0,San Ignacio,2020,Other,José,Blanco López,24,1999-07-29,Logrono,Spain,Spain,NULL,NULL,0,https://media-2.api-sports.io/football/players/183859.png,542,Alaves,https://media-3.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2020,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,4.0,NULL,NULL,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.0,Spanish
47362,Burgui,2020-08-17,NULL,542,Alaves,732.0,Zaragoza,2020,Summer,Jorge,Franco Alviz,30,1993-10-29,Burguillos del Cerro,Spain,Spain,184.0,75.0,0,https://media-1.api-sports.io/football/players/47362.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2020,1.0,0.0,20.0,NULL,Midfielder,6.7,0,1.0,0.0,19.0,NULL,NULL,0.0,0.0,NULL,NULL,9.0,NULL,9.0,3.0,NULL,NULL,4.0,4.0,NULL,NULL,NULL,1.0,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2257142857142857,Spanish
47374,P. Twumasi,2018-07-27,3.0,542,Alaves,562.0,FC Astana,2018,Summer,Patrick,Twumasi,29,1994-05-09,Obuasi,Ghana,Ghana,176.0,67.0,0,https://media-3.api-sports.io/football/players/47374.png,542,Alaves,https://media-1.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,11.0,0.0,159.0,NULL,Attacker,6.52,0,11.0,0.0,18.0,3.0,2.0,0.0,NULL,NULL,NULL,39.0,2.0,63.0,3.0,0.0,1.0,33.0,10.0,3.0,1.0,NULL,1.0,7.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.22283958256999006,Foreign
3426,M. Wakaso,2017-07-17,0.0,542,Alaves,617.0,Panathinaikos,2017,Summer,Mubarak,Wakaso,33,1990-07-25,Tamale,Ghana,Ghana,171.0,66.0,0,https://media-3.api-sports.io/football/players/3426.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2017,21.0,12.0,1096.0,NULL,Midfielder,6.752631,0,9.0,7.0,20.0,10.0,1.0,0.0,NULL,1.0,NULL,316.0,9.0,66.0,11.0,1.0,35.0,190.0,99.0,24.0,17.0,NULL,22.0,31.0,7.0,0.0,0.0,NULL,2.0,0.0,0.0,NULL,0.28142163948440974,Foreign
937,Rubén Sobrino,2017-07-06,2.0,542,Alaves,50.0,Manchester City,2017,Summer,Rubén,Sobrino Pozuelo,31,1992-06-01,Daimiel,Spain,Spain,185.0,73.0,0,https://media-1.api-sports.io/football/players/937.png,542,Alaves,https://media-3.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2017,28.0,15.0,1459.0,NULL,Attacker,6.766666,0,13.0,6.0,15.0,25.0,13.0,3.0,NULL,2.0,NULL,284.0,21.0,72.0,8.0,0.0,18.0,319.0,144.0,39.0,25.0,NULL,32.0,37.0,5.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.30715058783284466,Foreign
47356,Rodrigo Ely,2017-08-01,3.0,542,Alaves,489.0,AC Milan,2017,Summer,Rodrigo,Ely,30,1993-11-03,Lajeado,Brazil,Brazil,188.0,83.0,0,https://media-2.api-sports.io/football/players/47356.png,542,Alaves,https://media-1.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,31.0,30.0,2692.0,NULL,Defender,6.948387,0,1.0,1.0,2.0,18.0,4.0,1.0,NULL,NULL,NULL,748.0,2.0,70.0,7.0,8.0,50.0,254.0,163.0,3.0,3.0,NULL,19.0,29.0,11.0,1.0,0.0,NULL,3.0,0.0,0.0,NULL,0.2873113593102898,Foreign
32871,T. Hara,2021-07-01,NULL,542,Alaves,1016.0,Istra 1961,2021,Summer,Taichi,Hara,24,1999-05-05,Hino,Japan,Japan,191.0,84.0,0,https://media-1.api-sports.io/football/players/32871.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,NULL,Attacker,NULL,0,0.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.0,Foreign
14489,Dani Iglesias,2016-07-01,NULL,542,Alaves,9900.0,Guadalajara,2016,Summer,Daniel,Iglesias Gago,28,1995-07-17,Santiago de Compostela,Spain,Spain,173.0,NULL,0,https://media-1.api-sports.io/football/players/14489.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
47518,Pere Pons,2019-07-04,2.0,542,Alaves,547.0,Girona,2019,Summer,Pere,Pons Riera,30,1993-02-20,Sant Martí Vell,Spain,Spain,177.0,70.0,0,https://media-2.api-sports.io/football/players/47518.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2019,30.0,7.0,1068.0,NULL,Midfielder,6.459259,0,23.0,2.0,31.0,4.0,1.0,1.0,NULL,1.0,NULL,276.0,6.0,65.0,23.0,3.0,11.0,44.0,16.0,15.0,2.0,NULL,14.0,23.0,3.0,0.0,0.0,1.0,NULL,0.0,0.0,NULL,0.2644051348661167,Spanish
605,N. Krstičić,2016-07-25,0.0,542,Alaves,498.0,Sampdoria,2016,Summer,Nenad,Krstičić,33,1990-07-03,Beograd,Serbia,Serbia,182.0,75.0,0,https://media-3.api-sports.io/football/players/605.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,14.0,9.0,746.0,NULL,Midfielder,6.858333,0,5.0,7.0,13.0,3.0,2.0,2.0,NULL,NULL,NULL,194.0,7.0,69.0,NULL,NULL,15.0,107.0,58.0,11.0,8.0,NULL,14.0,19.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.26209724948723984,Foreign
50910,A. Katai,2016-08-31,2.0,542,Alaves,598.0,FK Crvena Zvezda,2016,Summer,Aleksandar,Katai,32,1991-02-06,Vrbas,Serbia,Serbia,182.0,70.0,0,https://media-2.api-sports.io/football/players/50910.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,20.0,8.0,770.0,NULL,Midfielder,6.715,0,12.0,6.0,22.0,22.0,7.0,3.0,NULL,3.0,NULL,170.0,15.0,74.0,NULL,NULL,7.0,151.0,63.0,51.0,24.0,NULL,12.0,14.0,3.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,0.29142505400192464,Foreign
