player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,player_firstname,player_lastname,player_age,player_nationality,player_height,statistics_team_name,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_position,statistics_games_rating,statistics_substitutes_in,statistics_substitutes_out,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved
932,D. Wass,2015-07-01,3.0,538,Celta Vigo,3006.0,Evian TG,2015.0,Daniel,Wass,34,Denmark,181.0,Celta Vigo,2015,36.0,31.0,2704.0,Midfielder,7.077777,5.0,15.0,44.0,12.0,2.0,0.0,5.0,,1330.0,42.0,63.0,50.0,6.0,49.0,292.0,158.0,29.0,17.0,,40.0,29.0,3.0,0.0,0.0,,,0.0,0.0,
31361,R. Mazáň,2018-01-05,,538,Celta Vigo,3554.0,Žilina,2017.0,Róbert,Mazáň,29,Slovakia,180.0,Celta Vigo,2017,2.0,1.0,82.0,Defender,6.5,1.0,1.0,2.0,1.0,0.0,,,,65.0,1.0,87.0,,0.0,2.0,6.0,2.0,2.0,1.0,,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
142,Rafinha,2020-09-01,,529,Barcelona,538.0,Celta Vigo,2020.0,Rafael,Alcântara do Nascimento,31,Brazil,174.0,Barcelona,2020,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
61160,D. Dražić,2015-08-07,1.0,538,Celta Vigo,2633.0,OFK Beograd,2015.0,Dejan,Dražić,28,Serbia,175.0,Celta Vigo,2015,6.0,1.0,103.0,Midfielder,6.25,5.0,1.0,1.0,0.0,0.0,0.0,,,25.0,0.0,59.0,,0.0,0.0,12.0,4.0,5.0,2.0,,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,
47443,O. Yokuşlu,2021-07-01,,538,Celta Vigo,60.0,West Brom,2021.0,Okay,Yokuşlu,29,Türkiye,190.0,Celta Vigo,2021,8.0,1.0,133.0,Midfielder,6.842857,7.0,0.0,1.0,,0.0,0.0,,,80.0,,9.0,4.0,1.0,2.0,20.0,14.0,2.0,2.0,,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
47443,O. Yokuşlu,2018-07-02,6.0,538,Celta Vigo,998.0,Trabzonspor,2018.0,Okay,Yokuşlu,29,Türkiye,190.0,Celta Vigo,2018,30.0,26.0,2205.0,Midfielder,6.94,4.0,11.0,18.0,6.0,2.0,,,,1194.0,11.0,82.0,39.0,11.0,37.0,335.0,199.0,40.0,28.0,,34.0,43.0,10.0,0.0,0.0,,,0.0,0.0,
37892,D. Eckert Ayensa,2017-07-01,,538,Celta Vigo,163.0,Borussia Monchengladbach,2017.0,Dennis-Yerai,Eckert Ayensa,26,Germany,182.0,Celta Vigo,2017,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47447,P. Sisto,2016-08-01,6.0,538,Celta Vigo,397.0,FC Midtjylland,2016.0,Pione,Sisto Ifolo Emirmija,28,Denmark,171.0,Celta Vigo,2016,30.0,19.0,1664.0,Attacker,6.675862,11.0,12.0,29.0,13.0,3.0,,3.0,,481.0,14.0,76.0,,,10.0,266.0,129.0,97.0,57.0,,47.0,22.0,1.0,0.0,0.0,2.0,,0.0,0.0,
47437,A. Hjulsager,2018-07-01,,538,Celta Vigo,715.0,Granada CF,2018.0,Andrew,Hjulsager,28,Denmark,175.0,Celta Vigo,2018,15.0,2.0,348.0,Midfielder,6.521428,13.0,2.0,2.0,0.0,0.0,,3.0,,86.0,6.0,70.0,10.0,0.0,2.0,74.0,26.0,14.0,6.0,,3.0,8.0,1.0,0.0,0.0,,,0.0,0.0,
47437,A. Hjulsager,2017-01-31,1.2,538,Celta Vigo,407.0,Brondby,2016.0,Andrew,Hjulsager,28,Denmark,175.0,Celta Vigo,2016,7.0,3.0,259.0,Midfielder,6.5,4.0,3.0,9.0,2.0,1.0,,,,57.0,6.0,64.0,,,1.0,32.0,6.0,12.0,2.0,,0.0,5.0,0.0,0.0,0.0,,,0.0,0.0,
21648,C. Beauvue,2016-01-17,5.0,538,Celta Vigo,80.0,Lyon,2015.0,Claudio,Beauvue,35,Guadeloupe,174.0,Celta Vigo,2015,10.0,6.0,505.0,Attacker,6.45,4.0,3.0,11.0,4.0,1.0,,,,78.0,5.0,63.0,11.0,1.0,2.0,97.0,42.0,16.0,6.0,,6.0,11.0,1.0,0.0,0.0,,,0.0,0.0,
2615,M. Gómez,2017-07-01,4.3,538,Celta Vigo,2350.0,Defensor Sporting,2017.0,Maximiliano,Gómez González,27,Uruguay,186.0,Celta Vigo,2017,36.0,35.0,3077.0,Attacker,7.038888,1.0,10.0,83.0,38.0,17.0,,4.0,,455.0,24.0,70.0,1.0,2.0,3.0,415.0,197.0,29.0,14.0,,93.0,54.0,12.0,0.0,0.0,,,0.0,0.0,
47446,E. Mor,2020-08-04,,538,Celta Vigo,553.0,Olympiakos Piraeus,2020.0,Emre,Mor,26,Türkiye,169.0,Celta Vigo,2020,11.0,6.0,501.0,Midfielder,6.73,5.0,6.0,6.0,2.0,0.0,0.0,,,109.0,3.0,8.0,8.0,,5.0,80.0,41.0,25.0,16.0,,13.0,7.0,2.0,0.0,0.0,,,0.0,0.0,
47446,E. Mor,2017-08-29,13.5,538,Celta Vigo,165.0,Borussia Dortmund,2017.0,Emre,Mor,26,Türkiye,169.0,Celta Vigo,2017,23.0,4.0,648.0,Midfielder,6.827272,19.0,2.0,12.0,5.0,1.0,,2.0,,181.0,14.0,76.0,,0.0,4.0,140.0,81.0,68.0,44.0,,22.0,10.0,4.0,0.0,0.0,,,0.0,0.0,
162212,Miguel Baeza,2022-07-01,,538,Celta Vigo,4907.0,Ponferradina,2022.0,Miguel,Baeza Pérez,23,Spain,177.0,Celta Vigo,2022,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
1461,Denis Suárez,2019-07-01,12.9,538,Celta Vigo,529.0,Barcelona,2019.0,Denis,Suárez Fernández,29,Spain,176.0,Celta Vigo,2019,26.0,20.0,1636.0,Midfielder,6.8,6.0,13.0,19.0,9.0,1.0,,5.0,,615.0,43.0,78.0,20.0,1.0,14.0,54.0,24.0,104.0,58.0,,32.0,21.0,3.0,0.0,0.0,1.0,,0.0,1.0,
47427,Iván Villar,2018-07-01,,538,Celta Vigo,539.0,Levante,2018.0,Iván,Villar Martínez,26,Spain,183.0,Celta Vigo,2018,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
117040,Dani Sotres,2017-07-11,,538,Celta Vigo,539.0,Levante,2017.0,Daniel,Sotres Castañeda,30,Spain,182.0,Celta Vigo,2017,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
5914,M. Díaz,2016-01-14,,538,Celta Vigo,175.0,Hamburger SV,2015.0,Marcelo Alfonso,Díaz Rojas,37,Chile,166.0,Celta Vigo,2015,14.0,10.0,983.0,Midfielder,6.871428,4.0,2.0,12.0,1.0,0.0,,1.0,,656.0,2.0,87.0,20.0,2.0,30.0,84.0,39.0,7.0,5.0,,13.0,10.0,3.0,0.0,0.0,,,0.0,0.0,
47371,J. Guidetti,2018-07-02,4.0,542,Alaves,538.0,Celta Vigo,2018.0,John Alberto Fernando Andres L,Guidetti,31,Sweden,185.0,Alaves,2018,22.0,6.0,620.0,Attacker,6.636842,16.0,5.0,10.0,5.0,2.0,,1.0,,99.0,9.0,69.0,1.0,0.0,1.0,71.0,25.0,4.0,1.0,,4.0,13.0,2.0,0.0,0.0,,,0.0,0.0,
47371,J. Guidetti,2015-07-11,0.0,538,Celta Vigo,50.0,Manchester City,2015.0,John Alberto Fernando Andres L,Guidetti,31,Sweden,185.0,Celta Vigo,2015,35.0,12.0,1232.0,Attacker,6.729411,23.0,10.0,33.0,18.0,7.0,0.0,,,227.0,16.0,53.0,10.0,1.0,2.0,151.0,58.0,20.0,8.0,,27.0,26.0,3.0,0.0,0.0,2.0,,1.0,0.0,
51616,G. Fernández,2019-07-01,,538,Celta Vigo,2348.0,Penarol,2019.0,Gabriel Matías,Fernández Leites,29,Uruguay,186.0,Celta Vigo,2019,20.0,5.0,553.0,Attacker,6.411764,15.0,4.0,6.0,3.0,1.0,,1.0,,66.0,3.0,62.0,1.0,1.0,2.0,13.0,3.0,11.0,6.0,,7.0,17.0,4.0,1.0,0.0,,,0.0,0.0,
47348,Borja Iglesias,2018-07-09,10.0,540,Espanyol,538.0,Celta Vigo,2018.0,Borja,Iglesias Quintás,30,Spain,187.0,Espanyol,2018,37.0,35.0,3082.0,Attacker,7.036111,2.0,10.0,88.0,39.0,17.0,,3.0,,461.0,40.0,70.0,14.0,6.0,7.0,385.0,153.0,50.0,23.0,,50.0,56.0,5.0,0.0,0.0,,,3.0,0.0,
2870,N. Araujo,2018-07-02,,538,Celta Vigo,2285.0,Santos Laguna,2018.0,Néstor Alejandro,Araujo Razo,32,Mexico,188.0,Celta Vigo,2018,32.0,30.0,2681.0,Defender,6.980645,2.0,0.0,12.0,7.0,3.0,,,,1283.0,4.0,81.0,22.0,21.0,35.0,185.0,118.0,2.0,2.0,,4.0,15.0,2.0,1.0,0.0,,1.0,0.0,0.0,
46692,Álvaro Vadillo,2021-07-01,1.8,540,Espanyol,538.0,Celta Vigo,2021.0,Álvaro,Vadillo Cifuentes,29,Spain,180.0,Espanyol,2021,3.0,0.0,4.0,Midfielder,6.8,3.0,0.0,,,0.0,0.0,,,9.0,,3.0,1.0,,,5.0,3.0,,,,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,
46692,Álvaro Vadillo,2020-08-04,,538,Celta Vigo,715.0,Granada CF,2020.0,Álvaro,Vadillo Cifuentes,29,Spain,180.0,Celta Vigo,2020,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
47429,David Costas,2018-07-01,,538,Celta Vigo,529.0,Barcelona,2018.0,David,Costas Cordal,28,Spain,184.0,Celta Vigo,2018,15.0,13.0,1172.0,Defender,6.821428,2.0,1.0,2.0,1.0,0.0,,,,601.0,0.0,82.0,13.0,6.0,18.0,99.0,61.0,3.0,1.0,,7.0,16.0,4.0,0.0,0.0,,,0.0,0.0,
47429,David Costas,2016-07-01,,538,Celta Vigo,798.0,Mallorca,2016.0,David,Costas Cordal,28,Spain,184.0,Celta Vigo,2016,1.0,1.0,90.0,Defender,6.3,0.0,0.0,0.0,0.0,0.0,,1.0,,49.0,1.0,84.0,,,1.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,
47093,José Naranjo,2016-07-01,1.0,538,Celta Vigo,714.0,Gimnastic,2016.0,José Manuel,García Naranjo,29,Spain,186.0,Celta Vigo,2016,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47442,Jozabed,2017-07-04,3.5,538,Celta Vigo,36.0,Fulham,2017.0,Jozabed,Sánchez Ruiz,32,Spain,180.0,Celta Vigo,2017,24.0,18.0,1481.0,Midfielder,6.754545,6.0,14.0,18.0,5.0,0.0,,4.0,,761.0,21.0,82.0,3.0,1.0,16.0,96.0,39.0,10.0,6.0,,10.0,14.0,7.0,0.0,0.0,,,0.0,0.0,
47441,N. Radoja,2019-08-21,0.0,539,Levante,538.0,Celta Vigo,2019.0,Nemanja,Radoja,30,Serbia,186.0,Levante,2019,26.0,22.0,1994.0,Midfielder,6.708,4.0,5.0,1.0,1.0,1.0,,,,812.0,5.0,85.0,40.0,4.0,23.0,73.0,30.0,33.0,25.0,,17.0,24.0,3.0,0.0,0.0,,,0.0,0.0,
47438,M. Jensen,2018-08-08,6.5,538,Celta Vigo,398.0,FC Nordsjaelland,2018.0,Mathias,Jensen,27,Denmark,180.0,Celta Vigo,2018,6.0,3.0,235.0,Midfielder,6.525,3.0,3.0,4.0,1.0,0.0,,,,61.0,1.0,85.0,2.0,0.0,4.0,33.0,13.0,1.0,0.0,,4.0,3.0,0.0,0.0,0.0,,,0.0,0.0,
47439,S. Lobotka,2017-07-15,5.0,538,Celta Vigo,398.0,FC Nordsjaelland,2017.0,Stanislav,Lobotka,29,Slovakia,170.0,Celta Vigo,2017,38.0,34.0,3061.0,Midfielder,6.83421,4.0,4.0,8.0,3.0,0.0,,,,1882.0,10.0,90.0,11.0,1.0,39.0,331.0,181.0,48.0,44.0,,47.0,42.0,2.0,0.0,0.0,,1.0,0.0,0.0,
47394,Charles,2015-07-01,0.5,535,Malaga,538.0,Celta Vigo,2015.0,Charles,Días Barbosa de Oliveira,39,Brazil,179.0,Malaga,2015,35.0,33.0,3007.0,Attacker,7.1,2.0,6.0,75.0,42.0,12.0,0.0,3.0,,638.0,35.0,53.0,19.0,2.0,15.0,421.0,191.0,18.0,7.0,,43.0,59.0,12.0,0.0,0.0,,,1.0,0.0,
47346,F. Ferreyra,2021-02-01,0.0,538,Celta Vigo,211.0,Benfica,2020.0,Facundo,Ferreyra,32,Argentina,183.0,Celta Vigo,2020,13.0,2.0,293.0,Attacker,6.484615,11.0,3.0,5.0,2.0,1.0,0.0,,,48.0,,2.0,4.0,,2.0,64.0,20.0,1.0,,,6.0,22.0,4.0,1.0,0.0,,,0.0,0.0,
922,F. Roncaglia,2019-08-08,0.25,727,Osasuna,538.0,Celta Vigo,2019.0,Facundo Sebastián,Roncaglia,36,Argentina,179.0,Osasuna,2019,16.0,15.0,1282.0,Defender,6.625,1.0,2.0,3.0,2.0,1.0,,,,380.0,3.0,70.0,23.0,3.0,20.0,30.0,19.0,18.0,16.0,,12.0,17.0,3.0,1.0,1.0,,2.0,0.0,0.0,
922,F. Roncaglia,2016-07-12,0.0,538,Celta Vigo,502.0,Fiorentina,2016.0,Facundo Sebastián,Roncaglia,36,Argentina,179.0,Celta Vigo,2016,32.0,30.0,2716.0,Defender,6.88125,2.0,1.0,19.0,5.0,2.0,,,,1134.0,7.0,79.0,,,77.0,329.0,183.0,14.0,10.0,,30.0,51.0,8.0,1.0,0.0,,3.0,0.0,0.0,
35576,O. Pineda,2022-01-07,0.0,538,Celta Vigo,2295.0,Cruz Azul,2021.0,Orbelín,Pineda Alvarado,27,Mexico,169.0,Celta Vigo,2021,7.0,0.0,94.0,Midfielder,6.7,7.0,0.0,4.0,1.0,0.0,0.0,,,65.0,1.0,8.0,4.0,,,20.0,10.0,2.0,1.0,,4.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
78739,Joan Verdú Fernández,2016-02-01,0.0,539,Levante,502.0,Fiorentina,2015.0,Joan,Verdú Fernández,39,Spain,176.0,Levante,2015,13.0,10.0,907.0,Midfielder,6.846153,3.0,2.0,9.0,2.0,1.0,,1.0,,426.0,21.0,83.0,12.0,0.0,10.0,85.0,36.0,9.0,5.0,,12.0,5.0,0.0,0.0,0.0,,,0.0,0.0,
47448,Aitor Fernández,2022-07-02,,727,Osasuna,539.0,Levante,2022.0,Aitor,Fernández Abarisketa,32,Spain,182.0,Osasuna,2022,21.0,21.0,1890.0,Goalkeeper,7.104761,0.0,0.0,,,0.0,19.0,,59.0,702.0,,20.0,1.0,,2.0,6.0,4.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0
47361,D. Brašanac,2019-07-23,1.0,727,Osasuna,543.0,Real Betis,2019.0,Darko,Brašanac,31,Serbia,178.0,Osasuna,2019,31.0,27.0,2251.0,Midfielder,6.616666,4.0,10.0,21.0,7.0,0.0,,1.0,,529.0,22.0,70.0,44.0,4.0,20.0,83.0,33.0,17.0,8.0,,22.0,54.0,8.0,0.0,0.0,1.0,,0.0,0.0,
47361,D. Brašanac,2019-07-23,1.0,727,Osasuna,,Real Betis,2019.0,Darko,Brašanac,31,Serbia,178.0,Osasuna,2019,31.0,27.0,2251.0,Midfielder,6.616666,4.0,10.0,21.0,7.0,0.0,,1.0,,529.0,22.0,70.0,44.0,4.0,20.0,83.0,33.0,17.0,8.0,,22.0,54.0,8.0,0.0,0.0,1.0,,0.0,0.0,
47579,E. Ávila,2019-07-01,2.7,727,Osasuna,460.0,San Lorenzo,2019.0,Luis Ezequiel,Ávila,29,Argentina,172.0,Osasuna,2019,20.0,18.0,1593.0,Attacker,7.142105,2.0,4.0,69.0,28.0,9.0,,2.0,,167.0,22.0,58.0,12.0,0.0,3.0,,,26.0,16.0,,43.0,46.0,6.0,0.0,0.0,1.0,,0.0,0.0,
47396,Kike García,2021-07-01,,727,Osasuna,545.0,Eibar,2021.0,Enrique,García Martínez,34,Spain,186.0,Osasuna,2021,33.0,18.0,1858.0,Attacker,6.684848,15.0,10.0,43.0,20.0,5.0,0.0,1.0,,487.0,21.0,9.0,11.0,1.0,3.0,341.0,135.0,35.0,13.0,,36.0,23.0,2.0,0.0,0.0,,,1.0,0.0,
46661,Fran Mérida,2016-07-21,0.5,727,Osasuna,726.0,Huesca,2016.0,Francisco,Mérida Pérez,33,Spain,177.0,Osasuna,2016,15.0,9.0,811.0,Midfielder,6.646666,6.0,5.0,16.0,4.0,1.0,,,,325.0,7.0,74.0,,,15.0,141.0,60.0,19.0,13.0,,7.0,30.0,5.0,0.0,0.0,,1.0,0.0,0.0,
183777,Unai Dufur,2021-07-01,0.0,727,Osasuna,545.0,Eibar,2021.0,Unai,Dufur Espelosín,24,Spain,,Osasuna,2021,1.0,1.0,90.0,Defender,6.7,0.0,0.0,1.0,,0.0,0.0,,,49.0,,35.0,,,4.0,5.0,2.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,
82030,Juan Rafael Fuentes Hernández,2016-08-11,0.0,727,Osasuna,540.0,Espanyol,2016.0,Juan Rafael,Fuentes Hernández,28,Spain,178.0,Osasuna,2016,17.0,16.0,1287.0,Defender,,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,
134838,Gorka Zabarte Moreno,2019-08-01,,727,Osasuna,541.0,Real Madrid,2019.0,Gorka,Zabarte Moreno,23,Spain,175.0,Osasuna,2019,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
392,Adrián López,2019-07-30,0.0,727,Osasuna,212.0,FC Porto,2019.0,Adrián,López Álvarez,35,Spain,183.0,Osasuna,2019,26.0,17.0,1453.0,Attacker,6.603846,9.0,17.0,18.0,8.0,2.0,,,,348.0,28.0,71.0,7.0,2.0,4.0,92.0,32.0,45.0,23.0,,6.0,9.0,0.0,0.0,0.0,,,1.0,0.0,
104861,D. Digard,2017-07-01,,543,Real Betis,727.0,Osasuna,2017.0,Didier,Digard,35,France,183.0,Real Betis,2017,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
104861,D. Digard,2017-07-01,,543,Real Betis,,Osasuna,2017.0,Didier,Digard,35,France,183.0,Real Betis,2017,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
104858,Otegui,2019-07-01,,727,Osasuna,5268.0,Melilla,2019.0,Antonio Islam,Otegui Khalife,25,Spain,174.0,Osasuna,2019,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47027,Javi Álamo,2016-08-31,0.0,727,Osasuna,547.0,Girona,2016.0,Javier,Álamo Cruz,35,Spain,190.0,Osasuna,2016,2.0,0.0,11.0,Midfielder,6.6,2.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,1.0,5.0,4.0,2.0,1.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
40553,N. Vujadinović,2017-01-25,0.0,727,Osasuna,1436.0,Beijing Baxy,2016.0,Nikola,Vujadinović,37,Bulgaria,190.0,Osasuna,2016,10.0,10.0,789.0,Defender,6.57,0.0,2.0,5.0,4.0,0.0,,,,145.0,2.0,72.0,,,18.0,55.0,38.0,3.0,2.0,,4.0,5.0,0.0,0.0,0.0,,,0.0,0.0,
351,G. Čaušić,2016-07-13,0.0,727,Osasuna,3572.0,Eskişehirspor,2016.0,Goran,Čaušić,31,Serbia,180.0,Osasuna,2016,26.0,22.0,2007.0,Midfielder,6.703846,4.0,3.0,14.0,4.0,1.0,,2.0,,649.0,14.0,80.0,,,30.0,217.0,98.0,17.0,11.0,,19.0,37.0,4.0,0.0,0.0,,,0.0,0.0,
46664,Luis Perea,2016-07-20,,727,Osasuna,530.0,Atletico Madrid,2016.0,Luis,Perea Hernández,26,Spain,192.0,Osasuna,2016,1.0,0.0,19.0,Midfielder,6.5,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,50.0,,,0.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
47203,Jaime Romero,2016-07-04,0.0,727,Osasuna,494.0,Udinese,2016.0,Jaime,Romero Gómez,33,Spain,177.0,Osasuna,2016,19.0,8.0,896.0,Midfielder,6.552631,11.0,3.0,16.0,5.0,0.0,,4.0,,208.0,16.0,76.0,,,7.0,186.0,94.0,58.0,33.0,,22.0,7.0,1.0,0.0,0.0,1.0,,0.0,0.0,
46670,Brandon Thomas,2020-08-04,,727,Osasuna,547.0,Girona,2020.0,Brandon,Thomas Llamas,28,Spain,173.0,Osasuna,2020,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
46670,Brandon Thomas,2019-07-01,2.0,727,Osasuna,94.0,Rennes,2019.0,Brandon,Thomas Llamas,28,Spain,173.0,Osasuna,2019,8.0,5.0,408.0,Attacker,6.475,3.0,5.0,8.0,2.0,0.0,,1.0,,76.0,4.0,67.0,5.0,0.0,0.0,,,8.0,4.0,,6.0,6.0,4.0,0.0,0.0,,,0.0,0.0,
46658,Rubén García,2019-07-01,3.0,727,Osasuna,539.0,Levante,2019.0,Rubén,García Santos,30,Spain,171.0,Osasuna,2019,30.0,25.0,2196.0,Midfielder,7.05862,5.0,14.0,53.0,20.0,8.0,,2.0,,626.0,44.0,72.0,48.0,5.0,11.0,66.0,33.0,45.0,31.0,,24.0,43.0,6.0,0.0,0.0,,,1.0,0.0,
46746,A. Budimir,2021-07-01,8.0,727,Osasuna,798.0,Mallorca,2021.0,Ante,Budimir,32,Croatia,190.0,Osasuna,2021,28.0,20.0,1741.0,Attacker,6.785714,8.0,11.0,40.0,22.0,8.0,0.0,2.0,,343.0,10.0,7.0,24.0,4.0,3.0,368.0,173.0,31.0,11.0,,32.0,37.0,3.0,0.0,0.0,,,2.0,0.0,
46651,Clerc,2019-07-01,0.0,539,Levante,727.0,Osasuna,2019.0,Carlos,Clerc Martínez,31,Spain,182.0,Levante,2019,23.0,20.0,1846.0,Defender,6.672727,3.0,1.0,4.0,2.0,0.0,,2.0,,489.0,9.0,72.0,23.0,9.0,22.0,53.0,29.0,32.0,18.0,,20.0,24.0,4.0,0.0,0.0,,,0.0,0.0,
46651,Clerc,2016-08-19,0.0,727,Osasuna,540.0,Espanyol,2016.0,Carlos,Clerc Martínez,31,Spain,182.0,Osasuna,2016,25.0,22.0,1948.0,Defender,6.456,3.0,4.0,7.0,3.0,1.0,,,,433.0,21.0,65.0,,,37.0,203.0,103.0,76.0,41.0,,8.0,16.0,2.0,0.0,0.0,,,0.0,0.0,
1583,Sergio León,2017-07-01,3.5,543,Real Betis,727.0,Osasuna,2017.0,Sergio,León Limones,34,Spain,178.0,Real Betis,2017,31.0,23.0,1981.0,Attacker,6.745161,8.0,11.0,65.0,28.0,11.0,,1.0,,256.0,10.0,63.0,1.0,0.0,6.0,240.0,94.0,44.0,20.0,,39.0,25.0,5.0,0.0,0.0,,,0.0,1.0,
1583,Sergio León,2017-07-01,3.5,543,Real Betis,,Osasuna,2017.0,Sergio,León Limones,34,Spain,178.0,Real Betis,2017,31.0,23.0,1981.0,Attacker,6.745161,8.0,11.0,65.0,28.0,11.0,,1.0,,256.0,10.0,63.0,1.0,0.0,6.0,240.0,94.0,44.0,20.0,,39.0,25.0,5.0,0.0,0.0,,,0.0,1.0,
1583,Sergio León,2016-08-24,1.7,727,Osasuna,797.0,Elche,2016.0,Sergio,León Limones,34,Spain,178.0,Osasuna,2016,33.0,27.0,2401.0,Attacker,6.736363,6.0,13.0,72.0,33.0,10.0,,,,208.0,7.0,68.0,,,3.0,261.0,81.0,65.0,27.0,,31.0,22.0,4.0,0.0,0.0,3.0,,1.0,0.0,
15385,R. Loé,2017-01-20,0.0,727,Osasuna,2898.0,Al-Sailiya,2016.0,Raoul Cédric,Loé,34,Cameroon,192.0,Osasuna,2016,7.0,6.0,569.0,Midfielder,6.542857,1.0,0.0,4.0,2.0,0.0,,,,169.0,3.0,77.0,,,22.0,62.0,22.0,5.0,4.0,,2.0,13.0,2.0,0.0,0.0,,,0.0,0.0,
163436,K. Saverio,2020-09-16,0.0,727,Osasuna,529.0,Barcelona,2020.0,Javier Enrique,Delgado Saverio,24,Ecuador,178.0,Osasuna,2020,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
182592,Jorge Herrando,2022-07-01,,727,Osasuna,5280.0,UD Logroñés,2022.0,Jorge,Herrando Oroz,22,Spain,190.0,Osasuna,2022,1.0,1.0,27.0,Defender,4.9,0.0,0.0,,,0.0,0.0,,,5.0,,3.0,,,,4.0,3.0,,,,,1.0,0.0,0.0,1.0,,,0.0,0.0,
46669,Barbero,2021-07-01,,727,Osasuna,711.0,Alcorcon,2021.0,Iván,Martínez Gonzálvez,25,Spain,187.0,Osasuna,2021,6.0,0.0,15.0,Attacker,6.375,6.0,0.0,,,0.0,0.0,,,11.0,,1.0,,,,9.0,3.0,,,,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
46669,Barbero,2021-07-01,,727,Osasuna,,Alcorcon,2021.0,Iván,Martínez Gonzálvez,25,Spain,187.0,Osasuna,2021,6.0,0.0,15.0,Attacker,6.375,6.0,0.0,,,0.0,0.0,,,11.0,,1.0,,,,9.0,3.0,,,,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
47393,Marc Cardona,2019-07-01,2.5,727,Osasuna,529.0,Barcelona,2019.0,Marc,Cardona Rovira,28,Spain,183.0,Osasuna,2019,19.0,9.0,703.0,Attacker,6.605555,10.0,9.0,12.0,4.0,1.0,,2.0,,124.0,9.0,74.0,1.0,0.0,2.0,35.0,12.0,17.0,8.0,,9.0,8.0,1.0,0.0,0.0,,,0.0,0.0,
